id,CIE_10_Id,CIE10_DESC
2,V81.4,Persona lesionada al subir o bajar del tren o vehículo de rieles 
2,V81.5,Ocupante de tren o vehículo de rieles lesionado por caída dentro del tren o vehículo de rieles 
2,V81.6,Ocupante de tren o vehículo de rieles lesionado por caída desde el tren o vehículo de rieles 
2,V81.7,Ocupante de tren o vehículo de rieles lesionado en descarrilamiento sin colisión anterior 
2,V81.9,Ocupante de tren o vehículo de rieles lesionado en accidente ferroviario no especificado 
2,V82.1,"Ocupante de tranvía lesionado por colisión con vehículo de motor, en accidente  de tránsito "
2,V83.9,Ocupante no especificado del vehículo industrial especial lesionado en accidente no de tránsito 
2,V84.9,Ocupante no especificado de vehículo agrícola especial lesionado en accidente no de tránsito 
2,V86.4,Persona lesionada en accidente de tránsito al subir o bajar de vehículo para todo terreno o de otro vehículo de motor para uso fuera de carretera 
2,V86.5,Conductor de vehículo para todo terreno o de otro vehículo de motor para uso fuera de la carretera lesionado en accidente no de tránsito 
2,V86.6,Pasajero de vehículo para todo terreno o de otro vehículo de motor para uso fuera de la carretera lesionado en accidente no de tránsito 
2,V86.9,Ocupante no especificado de vehículo para todo terreno o de otro vehículo de motor para uso fuera de la carretera lesionado en accidente no de tránsito 
2,V87.6,Persona lesionada por colisión entre tren o vehículo de rieles y automóvil (tránsito) 
2,V89.0,"Persona lesionada en accidente no de tránsito, de vehículo de motor no especificado "
2,V89.1,"Persona lesionada en accidente no de tránsito, de vehículo sin motor no especificado "
2,V89.2,"Persona lesionada en accidente de tránsito, de vehículo de motor no especificado "
2,V89.9,Persona lesionada en accidente de vehículo no especificado 
2,V90.3,"Accidente de embarcación que causa ahogamiento y sumersión, otro vehículo acuático con motor "
2,V90.7,"Accidente de embarcación que causa ahogamiento y sumersión, esquí acuático "
2,V90.8,"Accidente de embarcación que causa ahogamiento y sumersión, otro vehículo acuático sin motor "
2,V90.9,"Accidente de embarcación que causa ahogamiento y sumersión, vehículo acuático no especificado "
2,V92.0,"Ahogamiento y sumersión relacionados con transporte por agua, sin accidente a la embarcación, barco mercante "
2,V92.3,"Ahogamiento y sumersión relacionados con transporte por agua, sin accidente a la embarcación, otro vehículo acuático con motor "
2,V92.8,"Ahogamiento y sumersión relacionados con transporte por agua, sin accidente a la embarcación, otro vehículo acuático sin motor "
2,V92.9,"Ahogamiento y sumersión relacionados con transporte por agua, sin accidente a la embarcación, vehículo acuático no especificado "
2,V93.3,"Accidente en una embarcación, sin accidente a la embarcación, que no causa ahogamiento o  sumersión, otro vehículo acuático con motor "
2,V93.8,"Accidente en una embarcación, sin accidente a la embarcación, que no causa ahogamiento o sumersión, otro vehículo acuático sin motor "
2,V93.9,"Accidente en una embarcación, sin accidente a la embarcación, que no causa ahogamiento o sumersión, vehículo acuático no especificado "
2,V95.3,"Accidente de vehículo aéreo de alas fijas, comercial, con ocupante lesionado "
2,V95.4,"Accidente de nave espacial, con ocupante lesionado "
2,V95.9,"Accidente de aeronave no especificada, con ocupante lesionado "
2,V96.0,"Accidente de globo aerostático, con ocupante lesionado "
2,V96.1,"Accidente de ala delta, con ocupante lesionado "
2,V96.2,"Accidente de planeador (sin motor), con ocupante lesionado "
2,V96.9,"Accidente de aeronave sin motor no especificada, con ocupante lesionado "
2,V97.1,Persona lesionada al subir o bajar de una aeronave 
2,V97.2,Paracaidista lesionado en accidente de transporte aéreo 
2,V97.3,Persona en tierra lesionada por accidente de transporte aéreo 
2,W26.0,"Contacto traumático con cuchillo, espada, daga o puñal, vivienda "
2,W26.8,"Contacto traumático con cuchillo, espada, daga o puñal, otro lugar especificado "
2,W26.9,"Contacto traumático con cuchillo, espada, daga o puñal, lugar no especificado "
2,X34.0,Víctima de movimientos cataclísmicos de la tierra causados por terremoto 
2,X34.1,Víctima de tsunami  
2,X34.9,"Víctima de efectos de terremoto no especificados /Antes del 2014 decia: Víctima de terremoto, lugar no especificado "
2,X51.9,Viaje y movimiento Lugar no especificado
2,Y06.0,Por esposo o pareja 
2,Y06.1,Por padre o madre 
2,Y06.9,Por persona no especificada 
2,Y07.0,Por esposo o pareja 
2,Y07.8,Por otra persona especificada 
2,Y07.9,Por persona no especificada 
2,Y35.0,Intervención legal con disparo de arma de fuego 
2,Y35.1,Intervención legal con explosivos 
2,Y35.2,Intervención legal con gas 
2,Y35.3,Intervención legal con objetos romos o sin filo 
2,Y35.4,Intervención legal con objetos cortantes 
2,Y35.5,Ejecución legal 
2,Y35.7,"Intervención legal, medios no especificados "
2,Y36.0,Operaciones de guerra con explosión de armamento naval 
2,Y36.1,Operaciones de guerra con destrucción de aeronave 
2,Y36.3,Operaciones de guerra con fuego y sustancias incendiarias y calientes 
2,Y36.5,Operaciones de guerra con armas nucleares 
2,Y36.6,Operaciones de guerra con armas biológicas 
2,Y36.8,Operaciones de guerra que ocurren después del cese de hostilidades 
2,Y36.9,Operación de guerra no especificada 
2,Y40.0,Efectos adversos de penicilinas 
2,Y40.2,Efectos adversos del grupo de cloramfenicol 
2,Y40.3,Efectos adversos de los macrólidos 
2,Y40.4,Efectos adversos de tetraciclinas 
2,Y40.5,Efectos adversos de aminoglucósidos 
2,Y40.6,Efectos adversos de rifamicinas 
2,Y40.7,Efectos adversos de antibióticos antimicóticos usados sistémicamente 
2,Y40.9,Efectos adversos de antibiótico sistémico no especificado 
2,Y41.0,Efectos adversos de sulfonamidas 
2,Y41.1,Efectos adversos de drogas antimicobacterianas 
2,Y41.4,Efectos adversos de antihelmínticos 
2,Y41.5,Efectos adversos de drogas antivirales 
2,Y41.9,Efectos adversos de  antiinfecciosos y antiparasitarios sistémicos no especificados 
2,Y42.0,Efectos adversos de  glucocorticoides y análogos sintéticos 
2,Y42.1,Efectos adversos de hormonas tiroideas y sustitutos 
2,Y42.2,Efectos adversos de drogas antitiroideas 
2,Y42.3,Efectos adversos de  drogas hipoglucemiantes orales e insulina [antidiabéticas] 
2,Y42.4,Efectos adversos de anticonceptivos orales 
2,Y42.6,"Efectos adversos de  antigonadotropinas, antiestrógenos y antiandrógenos, no clasificados en otra parte "
2,Y42.7,Efectos adversos de  andrógenos y congéneres anabólicos 
2,Y43.0,Efectos adversos de antialérgicos y antieméticos 
2,Y43.1,Efectos adversos de antimetabolitos antineoplásicos 
2,Y43.2,Efectos adversos de productos naturales antineoplásicos 
2,Y43.4,Efectos adversos de agentes inmunosupresores 
2,Y43.6,Efectos adversos de enzimas no clasificadas en otra parte 
2,Y44.2,Efectos adversos de anticoagulantes 
2,Y44.4,Efectos adversos de drogas antitrombóticas [inhibidoras de la agregación plaquetaria] 
2,Y44.5,Efectos adversos de drogas trombolíticas 
2,Y44.6,Efectos adversos de sangre natural y productos sanguíneos 
2,Y44.7,Efectos adversos de los sustitutos del plasma 
2,Y45.0,Efectos adversos de opiáceos y analgésicos  relacionados 
2,Y45.1,Efectos adversos de salicilatos 
2,Y45.2,Efectos adversos de derivados del ácido propiónico 
2,Y45.4,Efectos adversos de los antirreumáticos 
2,Y45.5,Efectos adversos de los derivados del 4-aminofenol 
2,Y45.9,"Efectos adversos de  drogas analgésicas, antipiréticas y antiinflamatorias no especificadas "
2,Y46.0,Efectos adversos de succinamidas 
2,Y46.1,Efectos adversos de oxazolidinadionas 
2,Y46.2,Efectos adversos de derivados de la hidantoína 
2,Y46.4,Efectos adversos de iminoestilbenos 
2,Y46.5,Efectos adversos del ácido valproico 
2,Y46.7,Efectos adversos de drogas antiparkinsonianas 
2,Y46.8,Efectos adversos de drogas antiespásticas 
2,Y47.0,"Efectos adversos de barbitúricos, no clasificados en otra parte "
2,Y47.1,Efectos adversos de benzodiazepinas 
2,Y47.2,Efectos adversos de derivados clorales 
2,Y47.3,Efectos adversos de paraldehído 
2,Y47.4,Efectos adversos de compuestos del bromo 
2,Y47.5,"Efectos adversos de mezclas sedantes e hipnóticas, no clasificados en otra parte "
2,Y47.9,"Efectos adversos de  drogas sedantes, hipnóticas y ansiolíticas no especificadas "
2,Y48.0,Efectos adversos de gases anestésicos por inhalación 
2,Y48.1,Efectos adversos de gases anestésicos parenterales 
2,Y48.3,Efectos adversos de gases anestésicos locales 
2,Y48.4,Efectos adversos de anestésicos no especificados 
2,Y48.5,Efectos adversos de gases terapéuticos 
2,Y49.0,Efectos adversos de antidepresivos tricíclicos y tetracíclicos 
2,Y49.1,Efectos adversos de antidepresivos inhibidores de la monoaminooxidasa 
2,Y49.3,Efectos adversos de antipsicóticos y neurolépticos fenotiazínicos 
2,Y49.4,Efectos adversos de neurolépticos de la butirofenona y tioxantina 
2,Y49.6,Efectos adversos de psicodislépticos [alucinógenos] 
2,Y49.7,Efectos adversos de psicoestimulantes con abuso potencial 
2,Y50.0,Efectos adversos de analépticos 
2,Y50.1,Efectos adversos de antagonistas de opiáceos 
2,Y50.9,Efectos adversos de  estimulante no especificado del sistema nervioso central 
2,Y51.0,Efectos adversos de agentes anticolinesterasa 
2,Y51.2,"Efectos adversos de  drogas bloqueadoras ganglionares, no clasificadas en otra parte "
2,Y51.3,"Efectos adversos de  parasimpaticolíticos [anticolinérgicos y antimuscarínicos] y espasmolíticos, no clasificados en otra parte "
2,Y51.4,"Efectos adversos de  agonistas [estimulantes] predominantemente alfa-adrenérgicos, no clasificados en otra parte "
2,Y51.5,"Efectos adversos de  agonistas [estimulantes] predominantemente beta-adrenérgicos, no clasificados en otra parte "
2,Y51.6,"Efectos adversos de  antagonistas [bloqueadores] alfa-adrenérgicos, no clasificados en otra parte "
2,Y51.7,"Efectos adversos de  antagonistas  [bloqueadores] beta-adrenérgicos, no clasificados en otra parte "
2,Y51.8,"Efectos adversos de  agentes bloqueadores neuro-adrenérgicos que actúan centralmente, no clasificados en otra parte "
2,Y52.0,Efectos adversos de glucósidos cardiotónicos y drogas de acción similar 
2,Y52.1,Efectos  adversos de bloqueadores del canal del calcio 
2,Y52.3,"Efectos adversos  de vasodilatadores coronarios, no clasificados en otra parte "
2,Y52.4,Efectos adversos  de inhibidores de enzima convertidora angiotensina 
2,Y52.6,Efectos adversos  de drogas antihiperlipidémicas y antiarterioscleróticas 
2,Y52.7,Efectos adversos  de vasodilatadores periféricos 
2,Y52.8,"Efectos adversos  de drogas antivaricosas, inclusive agentes esclerosantes "
2,Y53.0,Efectos adversos  de bloqueadores de los receptores H2 de histamina 
2,Y53.2,Efectos adversos  de laxantes estimulantes 
2,Y53.3,Efectos adversos  de laxantes salinos y osmóticos 
2,Y53.5,Efectos adversos de digestivos 
2,Y53.6,Efectos adversos de drogas antidiarreicas 
2,Y53.7,Efectos adversos de eméticos 
2,Y54.0,Efectos adversos de mineralocorticoides 
2,Y54.1,Efectos adversos de los bloqueadores de mineralocorticoides [antagonistas de la aldosterona] 
2,Y54.2,Efectos adversos de los inhibidores de la anhidrasa carbónica 
2,Y54.3,Efectos adversos de los derivados de la benzotiadiazina 
2,Y54.4,"Efectos adversos de diuréticos de asa [""high-ceiling""] "
2,Y54.6,"Efectos adversos de agentes electrolíticos, calóricos y del equilibrio hídrico "
2,Y54.7,Efectos adversos de agentes que afectan la calcificación 
2,Y54.8,Efectos adversos de agentes que afectan el metabolismo del ácido úrico 
2,Y54.9,"Efectos adversos de sales minerales, no clasificadas en otra parte "
2,Y55.0,Efectos adversos de drogas oxitócicas 
2,Y55.1,Efectos adversos  relajantes de los músculos estriados [agentes bloqueadores neuromusculares] 
2,Y55.3,Efectos adversos  de antitusígenos 
2,Y55.4,Efectos adversos  de expectorantes 
2,Y55.5,Efectos adversos  drogas contra el resfriado común 
2,Y55.6,"Efectos adversos  de antiasmáticos, no clasificados en otra parte "
2,Y56.0,"Efectos adversos  drogas antimicóticas, antiinfecciosas, y antiinflamatorias de uso local, no clasificadas en otra parte "
2,Y56.1,Efectos adversos de antipruriginosos 
2,Y56.2,Efectos adversos  de astringentes y detergentes locales 
2,Y56.3,"Efectos adversos  de emolientes, demulcentes y protectores "
2,Y56.5,Efectos adversos  de drogas y preparados oftalmológicos 
2,Y56.6,Efectos adversos  de drogas y preparados otorrinolaringológicos 
2,Y56.7,"Efectos adversos  drogas dentales, de aplicación tópica "
2,Y57.0,Efectos adversos de depresores del apetito [anoréxicos] 
2,Y57.1,Efectos adversos de drogas lipotrópicas 
2,Y57.2,"Efectos adversos de antídotos y agentes quelantes, no clasificados en otra parte "
2,Y57.3,Efectos adversos de disuasivos del alcohol 
2,Y57.4,Efectos adversos de excipientes farmacéuticos 
2,Y57.5,Efectos adversos de medios de contraste para rayos X 
2,Y57.7,"Efectos adversos de vitaminas, no clasificadas en otra parte "
2,Y57.9,Efectos adversos de drogas o medicamentos no especificados 
2,Y58.0,Efectos adversos de la vacuna BCG 
2,Y58.1,Efectos adversos de la vacuna tifoidea y paratifoidea 
2,Y58.2,Efectos adversos de la vacuna contra el cólera 
2,Y58.3,Efectos adversos de la vacuna contra la peste 
2,Y58.4,Efectos adversos de la vacuna contra el tétanos 
2,Y58.5,Efectos adversos de la vacuna contra la difteria 
2,Y58.6,"Efectos adversos de la vacuna contra tos ferina, inclusive combinaciones  con componente pertusis "
2,Y58.8,"Efectos adversos de vacunas bacterianas mixtas, excepto combinaciones con un componente pertusis "
2,Y59.0,Efectos adversos de vacunas virales 
2,Y59.1,Efectos adversos de vacunas contra rickettssias 
2,Y59.3,Efectos adversos de la inmunoglobulina 
2,Y59.9,Efectos adversos de vacunas o sustancias biológicas no especificadas 
2,Y60.0,Durante operación quirúrgica
2,Y60.9,Incidente durante atención médica y quirúrgica no especificada 
2,Y61.0,Objeto extraño dejado accidentalmente en el cuerpo durante operación quirúrgica 
2,Y61.1,Objeto extraño dejado accidentalmente en el cuerpo durante infusión o transfusión 
2,Y61.2,Objeto extraño dejado accidentalmente en el cuerpo durante diálisis renal u otra perfusión 
2,Y61.3,Objeto extraño dejado accidentalmente en el cuerpo durante inyección o inmunización 
2,Y61.4,Objeto extraño dejado accidentalmente en el cuerpo durante examen endoscópico 
2,Y61.5,Objeto extraño dejado accidentalmente en el cuerpo durante cateterización cardíaca 
2,Y61.6,"Objeto extraño dejado accidentalmente en el cuerpo durante aspiración, punción y otra cateterización "
2,Y61.7,Objeto extraño dejado accidentalmente en el cuerpo durante remoción de catéter o taponamiento 
2,Y61.9,Objeto extraño dejado accidentalmente en el cuerpo durante atención médica y quirúrgica no especificada 
2,Y62.0,Fallas en la esterilización durante operación quirúrgica 
2,Y62.1,Fallas en la esterilización durante infusión o transfusión 
2,Y62.2,Fallas en la esterilización durante diálisis renal u otra perfusión 
2,Y62.3,Fallas en la esterilización durante inyección o inmunización 
2,Y62.4,Fallas en la esterilización durante examen endoscópico 
2,Y62.5,Fallas en la esterilización durante cateterización cardíaca 
2,Y62.6,"Fallas en la esterilización durante aspiración, punción y otra cateterización "
2,Y62.9,Fallas en la esterilización durante atención médica y quirúrgica no especificada 
2,Y63.0,Excesiva cantidad de sangre u otro líquido administrado durante una infusión o transfusión 
2,Y63.1,Dilución incorrecta de líquido durante una infusión 
2,Y63.2,Sobredosis de radiación administrada durante terapia 
2,Y63.3,Exposición inadvertida del paciente a radiación durante atención médica 
2,Y63.4,Falla en la dosificación en electrochoque o en choque insulínico 
2,Y63.5,"Falla en el control de temperatura, en taponamientos y aplicaciones locales "
2,Y63.6,"No administración de drogas, medicamentos o sustancias biológicas necesarias "
2,Y63.9,Falla en la dosificación durante atención médica y quirúrgica no especificada 
2,Y64.0,Medicamento o sustancia biológica contaminado en infusión o transfusión 
2,Y64.1,"Medicamento o sustancia biológica contaminado, inyectado o usado para inmunización "
2,Y64.9,"Medicamento o sustancia biológica contaminado, administrado por medios no especificados "
2,Y65.0,Sangre incompatible usada en transfusión 
2,Y65.1,Líquido erróneo usado en infusión 
2,Y65.2,Falla en la sutura o ligadura durante operación quirúrgica 
2,Y65.3,Tubo endotraqueal colocado erróneamente durante procedimiento anestésico 
2,Y65.5,Realización de una operación inadecuada 
2,Y77.1,"Dispositivos oftálmicos asociados con incidentes adversos, dispositivos terapéuticos (no quirúrgicos) y de rehabilitación "
2,Y83.0,Operación quirúrgica con trasplante de un órgano completo 
2,Y83.1,Operación quirúrgica con implante de un dispositivo artificial interno 
2,Y83.2,"Operación quirúrgica con anastomosis, derivación o injerto "
2,Y83.3,Operación quirúrgica con formación de estoma externo 
2,Y83.4,Otra cirugía reconstructiva 
2,Y83.5,Amputación de miembro(s) 
2,Y83.6,Remoción de otro órgano (parcial) (total) 
2,Y83.9,Procedimiento quirúrgico no especificado 
2,Y84.0,Cateterización cardíaca 
2,Y84.1,Diálisis renal 
2,Y84.2,Procedimiento radiológico y radioterapia 
2,Y84.3,Terapia por choque 
2,Y84.4,Aspiración de líquidos 
2,Y84.6,Cateterización urinaria 
2,Y84.9,Procedimiento médico no especificado 
2,Y87.1,Secuelas de agresiones 
2,Y87.2,Secuelas de eventos de intención no determinada 
2,Y88.0,"Secuelas de efectos adversos causados por drogas, medicamentos y sustancias biológicas en su uso terapéutico "
2,Y88.3,"Secuelas de procedimientos médicos y quirúrgicos como la causa de reacción anormal del paciente o de complicación posterior, sin mención de incidente en el momento de efectuar el procedimiento "
2,Y89.0,Secuelas de intervención legal 
2,Y89.1,Secuelas de operaciones de guerra 
2,Y91.1,Intoxicación alcohólica moderada 
2,Y91.9,"Alcoholismo, nivel de intoxicación no especificado "
2,Z00.0,Examen médico general
2,Z00.1,Examen de salud infantil de rutina
2,Z00.4,"Examen psiquiátrico general, no clasificado en otra parte"
2,Z00.5,Examen de donante potencial de órganos y tejidos
2,Z00.6,Examen para comparación y control normal en programa de investigación clínica
2,Z00.2,Examen durante el período de crecimiento rápido en la infancia 
2,Z00.3,Examen del estado de desarrollo del adolescente 
2,Z01.4,Examen ginecológico (general) (de rutina) 
2,Z01.5,Pruebas de sensibilización y diagnóstico cutáneo 
2,Z01.6,"Examen radiológico, no clasificado en otra parte "
2,Z02.6,Examen para fines de seguros 
2,Z02.9,"Examen para fines administrativos, no especificado "
2,Z03.6,Observación por sospecha de efectos tóxicos de sustancias ingeridas 
2,Z04.9,Examen y observación por razones no especificadas 
2,Z12.0,Examen de pesquisa especial para neoplasia de estómago
2,Z12.1,Examen de pesquisa especial para neoplasia del tracto intestinal
2,Z12.2,Examen de pesquisa especial para neoplasia de órganos respiratorios
2,Z12.3,Examen de pesquisa especial para tumor de mama
2,Z12.4,Examen de pesquisa especial para tumor del cuello uterino 
2,Z12.5,Examen de pesquisa especial para neoplasia de próstata
2,Z12.6,Examen de pesquisa especial para neoplasia de vejiga
2,Z12.9,Examen de pesquisa especial para tumor de sitio no especificado 
2,Z13.0,Examen de pesquisa especial para enfermedades de la sangre y órganos hematopoyéticos y ciertos trastornos del mecanismo de la inmunidad 
2,Z13.2,Examen de pesquisa especial para trastornos de la nutrición 
2,Z20.0,Contacto con y exposición a enfermedades infecciosas intestinales 
2,Z20.1,Contacto con y exposición a tuberculosis 
2,Z20.2,Contacto con y exposición a enfermedades infecciosas con un modo de transmisión predominantemente sexual 
2,Z20.3,Contacto con y exposición a rabia 
2,Z20.4,Contacto con y exposición a rubéola 
2,Z20.5,Contacto con y exposición a hepatitis viral 
2,Z20.6,Contacto con y exposición al virus de la inmunodeficiencia humana [VIH] 
2,Z20.9,Contacto con y exposición a enfermedades transmisibles no especificadas 
2,Z22.0,Portador del agente de la fiebre tifoidea 
2,Z22.2,Portador del agente de la difteria 
2,Z22.4,Portador de agentes de enfermedades infecciosas con un modo de transmisión predominantemente sexual 
2,Z22.6,Portador del virus humano T-linfotrópico tipo 1 [VHTL-1] 
2,Z22.9,Portador de  agente de enfermedad infecciosa no especificada 
2,Z23.0,Necesidad de inmunización sólo contra el cólera 
2,Z23.1,Necesidad de inmunización sólo contra la tifoidea-paratifoidea [TAB] 
2,Z23.2,Necesidad de inmunización contra la tuberculosis [BCG] 
2,Z23.3,Necesidad de inmunización contra la peste 
2,Z23.4,Necesidad de inmunización contra la tularemia 
2,Z23.5,Necesidad de inmunización sólo contra el tétanos 
2,Z23.6,Necesidad de inmunización sólo contra la difteria 
2,Z23.7,Necesidad de inmunización sólo contra la tos ferina 
2,Z23.8,Necesidad de inmunización sólo contra otra enfermedad bacteriana 
2,Z24.0,Necesidad de inmunización contra la poliomielitis 
2,Z24.1,Necesidad de inmunización contra la encefalitis viral transmitida por artrópodos 
2,Z24.2,Necesidad de inmunización contra la rabia 
2,Z24.3,Necesidad de inmunización contra la fiebre amarilla 
2,Z24.4,Necesidad de inmunización sólo contra el sarampión 
2,Z24.5,Necesidad de inmunización sólo contra la rubéola 
2,Z24.6,Necesidad de inmunización contra la hepatitis viral 
2,Z25.0,Necesidad de inmunización sólo contra la parotiditis 
2,Z25.1,Necesidad de inmunización contra la influenza [gripe] 
2,Z26.0,Necesidad de inmunización contra la leishmaniasis 
2,Z26.9,Necesidad de inmunización contra enfermedad infecciosa no especificada 
2,Z27.0,Necesidad de inmunización contra el cólera y la tifoidea-paratifoidea [cólera + TAB] 
2,Z27.1,Necesidad de inmunización contra difteria-pertussis-tétanos combinados [DPT] 
2,Z27.2,Necesidad de inmunización contra difteria-pertussis-tétanos y tifoidea-paratifoidea [DPT + TAB] 
2,Z27.3,Necesidad de inmunización contra difteria-pertussis-tétanos y poliomielitis [DPT + polio] 
2,Z27.4,Necesidad de inmunización contra sarampión-parotiditis-rubéola- [SPR] [MMR] 
2,Z28.0,Inmunización no realizada por contraindicación 
2,Z28.9,Inmunización no realizada por razón no especificada 
2,Z29.1,Inmunoterapia profiláctica 
2,Z29.2,Otra quimioterapia profiláctica 
2,Z30.0,Consejo y asesoramiento general sobre la anticoncepción 
2,Z30.1,Inserción de dispositivo anticonceptivo (intrauterino) 
2,Z30.2,Esterilización 
2,Z30.4,Supervisión del uso de drogas anticonceptivas 
2,Z30.5,Supervisión del uso de dispositivo anticonceptivo (intrauterino) 
2,Z30.9,"Contacto para atención anticonceptiva, no especificado"
2,Z31.0,Tuboplastia o vasoplastia posterior a esterilización 
2,Z31.1,Inseminación artificial 
2,Z31.4,Investigación y prueba para la procreación 
2,Z31.5,Asesoramiento genético 
2,Z31.6,Consejo y asesoramiento general sobre la procreación 
2,Z31.8,Otra atención especificada para la procreación 
2,Z31.9,"Contacto para atención reproductiva, no especificada"
2,Z32.0,Embarazo (aún) no confirmado 
2,Z32.1,Embarazo confirmado 
2,Z34.0,Supervisión del primer embarazo normal
2,Z34.8,Supervisión de otro embarazo normal
2,Z34.9,"Supervisión del embarazo normal, no especificada"
2,Z35.0,Supervisión de embarazo con historia de esterilidad 
2,Z35.1,Supervisión de embarazo con historia de aborto 
2,Z35.2,Supervisión de embarazo con otro riesgo en la historia obstétrica o reproductiva 
2,Z35.3,Supervisión de embarazo con historia de insuficiente atención prenatal 
2,Z35.4,Supervisión de embarazo con gran multiparidad 
2,Z35.5,Supervisión de primigesta añosa 
2,Z35.6,Supervisión de primigesta muy joven 
2,Z35.7,Supervisión de embarazo de alto riesgo debido a problemas sociales 
2,Z35.9,"Supervisión de embarazo de alto riesgo, sin otra especificación "
2,Z37.0,"Nacido vivo, único "
2,Z37.1,"Nacido muerto, único "
2,Z37.3,"Gemelos, un nacido vivo y un nacido muerto "
2,Z37.4,"Gemelos, ambos nacidos muertos "
2,Z37.9,Producto del parto no especificado 
2,Z38.0,"Producto único, nacido en hospital "
2,Z38.1,"Producto único, nacido fuera de hospital "
2,Z38.2,"Producto único, lugar de nacimiento no especificado "
2,Z38.3,"Gemelos, nacidos en hospital "
2,Z38.4,"Gemelos, nacidos fuera de hospital "
2,Z38.5,"Gemelos, lugar de nacimiento no especificado "
2,Z43.2,Atención de ileostomía 
2,Z45.0,Asistencia y ajuste de dispositivos cardíacos 
2,Z46.4,Prueba y ajuste de dispositivo ortodóncico 
2,Z46.6,Prueba y ajuste de dispositivo urinario 
2,Z47.9,"Cuidado posterior a la ortopedia, no especificado "
2,Z48.9,"Cuidado posterior a la cirugía, no especificado "
2,Z49.1,Diálisis extracorpórea 
2,Z50.3,Rehabilitación del drogadicto 
2,Z50.7,"Terapia ocupacional y rehabilitación vocacional, no clasificada en otra parte "
2,Z51.5,Atención paliativa 
2,Z52.0,Donante de sangre 
2,Z52.1,Donante de piel 
2,Z52.2,Donante de hueso 
2,Z52.3,Donante de médula ósea 
2,Z52.4,Donante de riñón 
2,Z52.6,Donante de hígado 
2,Z52.9,Donante de órgano o tejido no especificado 
2,Z53.0,Procedimiento no realizado por contraindicación 
2,Z53.1,"Procedimiento no realizado por decisión del paciente, por razones de creencia o presión de grupo "
2,Z53.9,Procedimiento no realizado por razón no especificada 
2,Z54.0,Convalecencia consecutiva a cirugía 
2,Z54.1,Convalecencia consecutiva a radioterapia 
2,Z54.2,Convalecencia consecutiva a quimioterapia 
2,Z54.4,Convalecencia consecutiva a tratamiento de fractura 
2,Z55.0,Problemas relacionados con el analfabetismo o bajo nivel de instrucción 
2,Z55.2,Problemas relacionados con la falla en los exámenes 
2,Z55.3,Problemas relacionados con el bajo rendimiento escolar 
2,Z55.4,Problemas relacionados con la inadaptación educacional y desavenencias con maestros y compañeros 
2,Z55.9,Problema no especificado relacionado con la educación y la alfabetización 
2,Z56.0,"Problemas relacionados con el desempleo, no especificados "
2,Z56.1,Problemas relacionados con el cambio de empleo 
2,Z56.3,Problemas relacionados con horario estresante de trabajo 
2,Z56.4,Problemas relacionados con desavenencias con el jefe y los compañeros de trabajo 
2,Z56.5,Problemas relacionados con el trabajo incompatible 
2,Z57.1,Exposición ocupacional a la radiación 
2,Z57.2,Exposición ocupacional al polvo 
2,Z57.3,Exposición ocupacional a otro contaminante del aire 
2,Z57.4,Exposición ocupacional a agentes tóxicos en agricultura 
2,Z57.6,Exposición ocupacional a temperatura extrema 
2,Z57.7,Exposición ocupacional a la vibración 
2,Z57.9,Exposición ocupacional a factor de riesgo no especificado 
2,Z58.1,Exposición al aire contaminado 
2,Z58.2,Exposición al agua contaminada 
2,Z58.3,Exposición al suelo contaminado 
2,Z58.4,Exposición a la radiación 
2,Z58.6,Suministro inadecuado de agua potable 
2,Z58.7,Exposición al humo del tabaco 
2,Z58.9,Problema no especificado relacionado con el ambiente físico 
2,Z59.0,Problemas relacionados con la falta de vivienda 
2,Z59.1,Problemas relacionados con vivienda inadecuada 
2,Z59.2,Problemas caseros y con vecinos e inquilinos 
2,Z59.3,Problemas relacionados con persona que reside en una institución 
2,Z59.4,Problemas relacionados con la falta de alimentos adecuados 
2,Z59.5,Problemas relacionados con pobreza extrema 
2,Z59.6,Problemas relacionados con bajos ingresos 
2,Z60.0,Problemas relacionados con el ajuste a las transiciones del ciclo vital 
2,Z60.1,Problemas relacionados con situación familiar atípica 
2,Z60.2,Problemas relacionados con persona que vive sola 
2,Z60.3,Problemas relacionados con la adaptación cultural 
2,Z60.4,Problemas relacionados con exclusión y rechazo social 
2,Z60.9,Problema no especificado relacionado con el ambiente social 
2,Z61.0,Problemas relacionados con la pérdida de relación afectiva en la infancia 
2,Z61.1,Problemas relacionados con el alejamiento del hogar en la infancia 
2,Z61.6,Problemas relacionados con abuso físico del niño 
2,Z61.9,Problemas relacionados con experiencia negativa no especificada en la infancia 
2,Z62.0,Problemas relacionados con la supervisión o el control inadecuados de los padres 
2,Z62.1,Problemas relacionados con la sobreprotección de los padres 
2,Z62.2,Problemas relacionados con la crianza en institución 
2,Z62.9,Problema no especificado relacionado con la crianza del niño 
2,Z63.0,Problemas en la relación entre esposos o pareja 
2,Z63.1,Problemas en la relación con los padres y los familiares políticos 
2,Z63.2,Problemas relacionados con el apoyo familiar inadecuado 
2,Z63.3,Problemas relacionados con la ausencia de un miembro de la familia 
2,Z63.4,Problemas relacionados con la desaparición o muerte de un miembro de la familia 
2,Z63.5,Problemas relacionados con la ruptura familiar por separación o divorcio 
2,Z63.6,"Problemas relacionados con familiar dependiente, necesitado de cuidado en la casa "
